ItemID,Sentiment,SentimentSource,SentimentText
992,0,Sentiment140, Found a way to make this Private woot woot
1000,0,Sentiment140, fucking rur mom
1001,0,Sentiment140,"- Fwd: Good Morn,happy birthday !  regardless of what ppl said yesterday,they don't realize what happend behind the scene.One of the  ..."
1007,0,Sentiment140,-- getting a Mani + Pedi with the husband! 
1008,0,Sentiment140, getting a webcam today.
1010,0,Sentiment140,- getting ready to watch the Sprint Cup boys try to tame the concrete Monster Mile! hopefully tires won't be too much of an issue! 
1013,0,Sentiment140,-- g'night tweeties! &lt;3 talk to you all in the AM  - @damesmash haha you have work in the AM
1016,0,Sentiment140, go follow my personal twitter! @nikkidallasen
1017,0,Sentiment140, Go Wings! FTW!
1018,0,Sentiment140,- God i'm up early. Hayley still asleep but today is party day so i'm getting stuff ready.  x
1019,0,Sentiment140, going home to see my baby   [dont be ashamed of your faith]
1020,0,Sentiment140, going out for dinner with the family 
1022,0,Sentiment140, going to bed.
1023,0,Sentiment140,0
1027,0,Sentiment140, Going to London Expo this weekend  Can't wait !
1029,0,Sentiment140,"- goingg to sleep  school , then out for pizzaa!"
1031,0,Sentiment140," Gonna WoW for a bit. Later, Twitter &lt;3"
1033,0,Sentiment140, good morning lovely! 
1034,0,Sentiment140, good morning/afternoon. Things will be great today.
1035,0,Sentiment140, @only1fe FF @TommyBlack @djksly @Wordsmithmusic&lt;--FF them!Tommy- CHi ALLday K-sly..FLY!!JUNCITY! MANHATTAN!ATL OWWW! ; ) wordsmith fiyah!
1036,0,Sentiment140, @pageoneresults Online reality blogging &amp; tweets... My Life On the Social Media D-List
1037,0,Sentiment140,"- @paul_a_smith - ooh, but Clean Sheet Day is awesome!! Woo!  hope you're feeling better now?"
1039,0,Sentiment140, @rabbitroodle  I think I've won the battle over the impending *crud*. Enjoy your drive this AM
1040,0,Sentiment140,- @rainboweffect Crickey can't think that far ahead - think getting to 2009 followers is pretty ambitious 
1041,0,Sentiment140," @reidstott Coffee keeps me running. In fact, without coffee, I wouldn't get any exercise at all http://tr.im/mNkZ"
1042,0,Sentiment140, @remysoon
1044,0,Sentiment140,- @samshafer I bookmarked it and will check it out after I get some sleep. Thanks Sam! 
1046,0,Sentiment140, @ShannonHerod &quot;It is always your next move.&quot; Napoleon Hil http://tr.im/mR0u
1047,0,Sentiment140, @sonjatweet ur hot
1048,0,Sentiment140," @ssandall That's it! Removing bots is like weeding a garden. Not fun, but must be done... eventually!"
1049,0,Sentiment140, @TheNotoriousJEN
1050,0,Sentiment140, @tjwriter Hubby has Briso on DVD.  I haven't seen it all yet but I enjoy it. I saw Army of Darkness and Evil Dead because of Hubs too.
1051,0,Sentiment140,"- @ToothFairyHeavn What a considerate Tooth Fairy you are, checking to make sure you didn't miss anyone. "
1052,0,Sentiment140,' @vangeest We are perfectly on schedule' - Nobody is waisting time today  (Don't mention the Sun again;) Dedicated audience
1053,0,Sentiment140," @yhf My twenties: Look, a bed! WONDER WHAT WE CAN DO. My thirties: Look, a be--ZZZZZZZZZZZzz http://tr.im/n88N"
1055,0,Sentiment140," @Zaius13 If it weren't for unspeakable things, I don't know what I'd do. http://tr.im/mX1N"
1056,0,Sentiment140, _BellaCullen18_  i've been ok just got through crying with leah * frowns at the thought* we were talking about our dead fathers
1057,0,Sentiment140, ~ cooking!!!
1058,0,Sentiment140, ~ ncis!!!
1059,0,Sentiment140,- 1 follower WOW! 
1060,0,Sentiment140, 100 followers!  YAY!
1061,0,Sentiment140, 11:11 makee a wishhh ;)&lt;3 GOODNIGHT
1062,0,Sentiment140, 11:11. I know what I'm wishing for!
1063,0,Sentiment140,- 155 days until the JB'concert in Milan!!!!I'm guarding my tickets 
1067,0,Sentiment140, 21 days of no twittering and i'm back. -.- i think.
1069,0,Sentiment140, 30 lbs lost since Feb. Still have a lot more to go.
1071,0,Sentiment140," Good Night ! Okay, I got really nothing to say."
1072,0,Sentiment140, Good night! Arrgghhhh 5-2 B.P. Do work boys!
1073,0,Sentiment140, good to hear from you
1074,0,Sentiment140, good weekend
1077,0,Sentiment140,- goodnight  ! math&amp;spanish finals tomorrow. spanish should be easy. woo.
1078,0,Sentiment140, gooooood morning my twitter friends!  Have a nice sunday
1079,0,Sentiment140, Gossip girl tonight!!!
1081,0,Sentiment140, Got Escala's new album now.  T'is very good 
1082,0,Sentiment140, Got new photoshop magazine but I need my Dad's portable CD drive to use the CD with the pics on it D: I think I'm stuck there tomorrow
1085,0,Sentiment140, gotta love her. glad she had fun. looking forward to the beach w/ her! 
1088,0,Sentiment140,0
1091,0,Sentiment140, great nite
1092,0,Sentiment140," Great tights, good outfit! http://lookbook.nu/look/160916"
1094,0,Sentiment140, Great.  ? http://blip.fm/~7df6m
1104,0,Sentiment140," had a good night, love my best buds in the world!!! adamcheeeserosie"
1105,0,Sentiment140, had a Really good night!!! Stoked for things to come!!!
1106,0,Sentiment140, had an ok day. it went by fast.
1111,0,Sentiment140, hah! @jonloverobot that was awesome. just listened to you. pretty cool!  i love for crying out loud. 
1112,0,Sentiment140, haha I really did and I'm about to call music unlimited tomorrow for  Simon..tryin to be like ROD ;)
1114,0,Sentiment140, 63/100 for my MSC120 Assignment that was incomplete!!!! Relief
1119,0,Sentiment140, actually I might be crazy 'cause I love my job. 
1120,0,Sentiment140," actually quite happy toady. apart from the agony all over my body, and not being able to go outside :L done some revising so all's gd "
1121,0,Sentiment140, ah belhblehbleh the familys watching a moviee and yes imm beingg a computerr nerd :p and i wish jerkface would wake up onee daaayyyy!!!!
1138,0,Sentiment140," alright back onto being bored. going to bed any time soon, have to get up early."
1144,0,Sentiment140, and hug@ladypn: &quot;Is there a waiting line to get into Club Blip? ;) &quot; ? http://blip.fm/~7d2a5
1145,0,Sentiment140, and I dunno why but with you I'd dance in a storm in my best dress.
1148,0,Sentiment140,- Annnnnd @CarlaNix 's website has LAUNCHED :: http://carlaynix.com :: Bookmark it &amp; check back often. Itinerary 2 b added soon! 
1154,0,Sentiment140,- 5 days to the musical  i'm gonna dance wow WOW wow it's gonna be something like High School Musical ihihih xoxo Petia
1159,0,Sentiment140, a goodmorning back at cha @moovmnt
1161,0,Sentiment140, a perfect weekend 
1162,0,Sentiment140, a pony's clop-clopping down the hill (heard him long before i saw him). this would so not happen in Brooklyn barring a cop on horseback.
1164,0,Sentiment140, adorei zoffitcha hj... dps ponho foto no tpic. GOODNIGHT TWITTERS =]
1170,0,Sentiment140, aint i supposed to be happy ...
1173,0,Sentiment140," all done., time to finally start shuting down"
1177,0,Sentiment140," all smiles. im fairly hapy with what has happened yesterday, even though some other had to put a damper  on things *cough*"
1178,0,Sentiment140,- all the snow is gone... that didn't take long... 
1180,0,Sentiment140, almost done wit the painting tired as crap. Sleep time.&quot;in love with u&quot;- ziggy marley and erykah badu
1185,0,Sentiment140," also made a masterful roast dinner, followed by apple crumble! .. Yum need gym this week though!"
1187,0,Sentiment140, am 200 updates in Twitter #stats
1188,0,Sentiment140, am i too immature for a 16 year old? I just really like Ninja ponies..that have only 3 legs.
1189,0,Sentiment140, haha. Someone i don't even know made me laugh. ryan ross = win.
1192,0,Sentiment140, Hanging out with Steven Mohler on Sunday! ah :]
1194,0,Sentiment140, happy birthday to me and mom! Why am i always the first one up? So here i am falling off the bed cuz someone is a bed hog  
1195,0,Sentiment140, happy face.
1197,0,Sentiment140, happy that its sunny
1198,0,Sentiment140, happy to see him
1199,0,Sentiment140, happy with the way thing are goingg
1200,0,Sentiment140," Happy, knowing my friends are still my friends."
1201,0,Sentiment140, happy. spending time with mum
1204,0,Sentiment140,- Has Just Got Up &amp;+ Is Listening To Good Charlotte 
1206,0,Sentiment140, has something very special in mind &lt;333
1211,0,Sentiment140, Have a Nice Day!
1212,0,Sentiment140, have a nice day... cause i will!
1216,0,Sentiment140, havent updated in forever
1218,0,Sentiment140, havin fun my friend?
1225,0,Sentiment140,"- Healthy Butcher, exclusive cheese, sexy bread, lovely beer, some super sparkly wine &amp; Apple fucking Tango are all inside my belly "
1226,0,Sentiment140, Heard it on Pandora because that site is THAT cool http://bit.ly/C5Ja3
1227,0,Sentiment140, hee hee. your so weird. and i did NOT shiver.
1229,0,Sentiment140," Hey Terri! The game isn't too expensive, but over time, you'll have made quite an investment..."
1230,0,Sentiment140, hey...i'm back..if someone want to talk.. here i am.
1235,0,Sentiment140, hmm emotionless
1237,0,Sentiment140, Home finally.Making fettuccine and relaxing my sore feetsies!
1238,0,Sentiment140, Home sweet home (: finally back XD
1239,0,Sentiment140, homeish lol..hella fun day  .. Thanks leela thai  .. Thanks paul.. Thanks michelle mufid Cristina kittykat  .. Awkward moose ? 
1241,0,Sentiment140, any comment on the latest star trek movie? is it nice?
1242,0,Sentiment140," any day now, any way now. I Shall Be Released."
1244,0,Sentiment140, AP IMPACT: Alternative medicine goes mainstream http://u.mavrev.com/8kn0
1249,0,Sentiment140, Apple store... BBL ~
1251,0,Sentiment140, Are you going to be taking photographs tonight??? :O
1252,0,Sentiment140, ARRRRRRGGGH!   I cant wait till next weeeeeeeeek!
1254,0,Sentiment140, AT LAST!! Successful deployment complete.  Soo.....what do I do now?
1260,0,Sentiment140, At work.. having a postive attitude!!
1264,0,Sentiment140, awesome
1265,0,Sentiment140, awesome day! soooooooooooooo happy &lt;3
1266,0,Sentiment140," awesome! Man, I miss you. I woke up thinking about you....it looks like you've been in my dreams!"
1267,0,Sentiment140, Awesome. &lt;3 TEDDY! &lt;3
1268,0,Sentiment140, aww dont make me blush!
1273,0,Sentiment140, Baby strampelt fast im Takt (New Soul - Yael Naim)
1275,0,Sentiment140," back here, I was busy xD Wirting Stars Loves, almos 400 pages xD and listenint AFH and TV "
1287,0,Sentiment140, hope you all are having a good day/night.............. :-D
1300,0,Sentiment140, i agree @OasisStasis
1301,0,Sentiment140, i am back
1302,0,Sentiment140," I AM BORED, and ew. My dog just killed an insect!"
1304,0,Sentiment140, I am falling in love with Stockington - such a witty wise meow meow!! ^^
1305,0,Sentiment140, i am musical today!
1308,0,Sentiment140, i am very happy today! and i don't why?      
1310,0,Sentiment140, i beat you video on youtube
1323,0,Sentiment140, i can't wait to go home and watch danny phantom! While talking to stephen 
1324,0,Sentiment140, I can't wait to go to Las Vegas! 20 more days! OMG!
1325,0,Sentiment140, I Cant wait to watch britians got talent !!!!!! I dont like holly :O
1334,0,Sentiment140, amazing people ---&gt;  @geogurl @christophermc @feiticeira @bittersweetm #followfriday
1335,0,Sentiment140, An online number lets family and friends call you at local rates wherever you are in the world. Loving Skype http://is.gd/tsgM
1344,0,Sentiment140,"- Anyone else on Dropshots? My id is katjrobertson  It's password protected tho, so u'll have 2 ask me. http://dropshots.com/katjrobertson"
1348,0,Sentiment140, Arizona Real Estate Specialist - View ALL HOMES for sale in arizona on my website FREE http://www.nicholasmcconnell.com Coldwell Banker
1350,0,Sentiment140,- At a cabaret with my family; I love them!! .. In my comfort zone 
1352,0,Sentiment140,- at home eating mcdonalds cinnamelts &amp;&amp; a oreo frosty. 
1355,0,Sentiment140,0
1358,0,Sentiment140, at the manila right now.
1371,0,Sentiment140, back from shower.
1373,0,Sentiment140, back to hotel. time to start work 
1376,0,Sentiment140, BBL ppl ~ have to go to school~
1381,0,Sentiment140, Bethenny Frankel Starred In Hollywood Hills 90028 http://tinyurl.com/qytxx4
1395,0,Sentiment140, bored..yo!
1396,0,Sentiment140, boring.. wait! i will comment on my friend in FS frst! ;
1398,0,Sentiment140, bout to party in a tent 
1400,0,Kaggle,"' Brokeback Mountain'is so beautiful, and so amazing, and so freaking sad."
1405,0,Sentiment140, brooklyn bridge for the first time ever. yay life =D
1409,0,Sentiment140," But caught Bullet Boys, Trixter (Pete was great), LA Guns AND Kix (who stole the show). Hung out backstage like a real rock and roller."
1427,0,Sentiment140, I DON'T KNOW WHY I CAN'T DM FROM MY PHONE. THIS SUCK.
1448,0,Sentiment140, I finally have updated from a computer. THANK YOU DAD
1470,0,Sentiment140, Be careful... white at a BBQ is a high risk. But the dress is really awesome! http://lookbook.nu/look/154056
1471,0,Sentiment140, Beautiful day here on StT. Bout to head to Magens Bay- soak up some sun. Loove Saturdayss.
1472,0,Sentiment140," Beboing, Twitteringinging, TVing!  dihd i say i luv twilight yet? Wel... I LUV TWILIGHT!"
1496,0,Sentiment140,- bouta' watch mall cop 
1504,0,Sentiment140,' camp in confirming that he will be in San Diego this fall for the PRSSA Convention. haha. 
1506,0,Sentiment140,0
1515,0,Sentiment140, Can yah figure it outt?!
1525,0,Sentiment140, Can't see his copper green guys though.. http://tinyurl.com/ppc4cq
1528,0,Sentiment140," Can't sleep... Must be the time change, right? &lt;3"
1529,0,Sentiment140, can't stop smiling after talking to him all day...  ...Why couldn't I have met him months ago?!?
1530,0,Sentiment140, Cant waiit! xxx.
1531,0,Sentiment140, can't wait 'til wednesday!!!! &lt;3 CHAMPSSSS!!!!
1533,0,Sentiment140, can't wait to get my share of her check today. Lol
1534,0,Sentiment140, cause i'm happy but disappointed my car is messing up.....my poor baby. now i'm hungry with no way to get food. What's in this house?????
1536,0,Sentiment140,0
1538,0,Sentiment140, Charging phone
1541,0,Sentiment140, chillin!!!!
1542,0,Sentiment140, Chinese for dinner and working on a cool website template. So proud of myself.
1544,0,Sentiment140,0
1551,0,Sentiment140, concert later tonight!
1552,0,Sentiment140," cool. Ew, I bought The Things They Carried on amazon &amp; it came like shit! &gt;=/ I cost me $10 &amp; its $14 new &gt;=/"
1553,0,Sentiment140, could be
1566,0,Sentiment140, i have a buzz
1570,0,Sentiment140," I have finally seen Clerks, from beginning to end and no TV swear-word editing (poor Jay! xD). I feel somehow fulfilled."
1579,0,Sentiment140, I haven't been on Twitter all day thought I'd make some late twitters.
1581,0,Sentiment140, i hope everyone has a great day!
1585,0,Sentiment140, I hope you find a great trousers
1590,0,Sentiment140, I just got to my 500 tweet...... Do i get a prize? *sidebar* Cassidy...... Your NASTY! Why i gots to hear about your wide peen for? Smh
1598,0,Sentiment140,- I just saw one of the new Camaros &quot;in the wild&quot; for the first time! Cool. 
1612,0,Sentiment140, can't wait to come home!
1613,0,Sentiment140, cant wait to see eric and lauras house 
1616,0,Sentiment140,- Catching up on some work! looking forward to going out 2night 
1623,0,Sentiment140,--- click on my name &amp; go look at my profile 
1627,0,Sentiment140, cocoa pebbles at midnight. xD
